id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,acc_open_past_24mths,avg_cur_bal,bc_util,chargeoff_within_12_mths,delinq_amnt,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens
43235751,3500,3500,3500, 36 months,14.65%,120.73,Telecommunications Supervisor,10+ years,RENT,51000,Verified,15-Mar,Current,small_business,273xx,NC,7.22,2,Jul-96,665,669,0,13,NA,9,0,5289,50.90%,13,16-Feb,120.73,16-Mar,16-Feb,NA,0,8764,2,974,83.6,0,0,0,8,NA,22,3,7,2,0,0,0,2,50,0,0
43125659,21600,21600,21600, 36 months,14.65%,745.08,manager,10+ years,MORTGAGE,60000,Verified,15-Mar,Current,small_business,173xx,PA,3.4,2,1-Jul,665,669,0,2,NA,8,0,3374,43.30%,17,16-Feb,745.08,16-Mar,16-Feb,NA,0,354548,1,44319,51.1,0,0,5,62,2,NA,4,5,2,0,0,0,1,25,0,0
43288711,12075,12075,12075, 36 months,15.61%,422.2,,n/a,MORTGAGE,85000,Verified,15-Mar,Charged Off,small_business,320xx,FL,8.81,3,Nov-89,690,694,2,5,117,10,1,438,3.80%,24,15-Sep,422.2,,16-Jan,23,0,208200,2,20820,1.2,0,0,2,56,20,4,3,5,4,0,0,1,1,0,1,0
43096083,16000,16000,16000, 36 months,16.55%,566.87,Administrator,10+ years,MORTGAGE,115000,Verified,15-Mar,Current,small_business,161xx,PA,21.64,0,Mar-82,765,769,2,NA,NA,20,0,41472,45.50%,46,16-Jan,566.87,16-Mar,16-Feb,NA,0,290177,6,17069,65.5,0,0,9,88,NA,5,4,12,9,0,0,0,3,20,0,0
43288437,14450,14450,14450, 60 months,25.99%,432.56,Certified Financial Planner,3 years,MORTGAGE,59000,Verified,15-Mar,Fully Paid,small_business,553xx,MN,28.2,0,4-Mar,675,679,2,NA,NA,14,0,21649,88.70%,43,16-Feb,13414.86,,16-Feb,NA,0,200468,3,14319,88.7,0,0,1,3,NA,3,7,17,20,0,0,0,1,87.5,0,0
43336436,8000,8000,8000, 36 months,13.33%,270.83,Charge Nurse,10+ years,MORTGAGE,89000,Verified,15-Mar,Current,small_business,774xx,TX,29.01,0,Nov-96,690,694,0,66,50,10,1,7893,24.50%,26,16-Feb,270.83,16-Mar,16-Feb,66,0,73950,4,7395,29,0,0,5,22,NA,18,2,11,6,0,0,0,1,0,0,1
42944641,20000,20000,20000, 60 months,17.57%,503.21,Lab Tech,10+ years,OWN,55000,Verified,15-Mar,Current,small_business,723xx,AR,18.31,0,Sep-88,695,699,0,NA,21,11,17,16232,44.10%,21,16-Feb,503.21,16-Mar,16-Feb,NA,0,92795,2,8436,52.2,0,0,4,15,NA,3,4,8,4,0,0,0,0,20,0,17
43288416,13550,13550,13550, 36 months,16.99%,483.03,Manager,10+ years,MORTGAGE,40000,Verified,15-Mar,Current,small_business,147xx,NY,38.07,0,4-Apr,810,814,2,NA,NA,8,0,69,0.40%,30,16-Feb,483.03,16-Mar,16-Feb,NA,0,39944,4,4993,0.8,0,0,0,35,NA,0,1,5,19,0,0,0,2,0,0,0
43255963,16000,16000,16000, 36 months,13.99%,546.77,Owner,2 years,RENT,50000,Source Verified,15-Mar,Fully Paid,small_business,812xx,CO,21.12,1,4-Aug,660,664,0,5,NA,11,0,5471,72.90%,21,15-Oct,14018.44,,16-Feb,NA,0,45393,3,4127,86.9,0,0,0,20,NA,NA,1,5,15,0,0,0,1,50,0,0
43335798,35000,35000,35000, 60 months,18.25%,893.54,Owner,10+ years,OWN,85000,Not Verified,15-Mar,Fully Paid,small_business,671xx,KS,14.53,0,Oct-91,710,714,0,36,49,5,3,3940,34.90%,23,15-Jul,34857.09,,15-Aug,53,0,44032,2,11008,34.9,0,0,4,3,49,20,3,7,9,0,0,0,1,0,0,2
43335822,12000,12000,12000, 60 months,16.99%,298.17,Managing Partner / President,3 years,MORTGAGE,110000,Verified,15-Apr,Current,small_business,750xx,TX,8.52,0,Dec-97,660,664,0,67,66,9,1,18920,83%,25,16-Feb,298.17,16-Mar,16-Feb,NA,0,210183,5,23354,96.9,0,0,7,20,NA,1,3,7,9,0,0,0,2,66.7,1,0
42464304,14050,14050,14050, 60 months,26.06%,421.17,Professional Employer Consultant,1 year,MORTGAGE,55000,Verified,15-Mar,Current,small_business,328xx,FL,19.01,0,9-Feb,680,684,0,NA,NA,9,0,8039,60%,13,16-Feb,421.17,16-Mar,16-Feb,NA,0,38010,5,4223,95.1,0,0,2,17,NA,7,2,4,3,0,0,0,3,100,0,0
43206142,33225,33225,33225, 60 months,19.52%,871.41,Project Manager,1 year,MORTGAGE,140000,Verified,15-Mar,Current,small_business,115xx,NY,15.01,0,Nov-97,735,739,0,32,NA,12,0,7759,36.90%,18,16-Feb,871.41,16-Mar,16-Feb,NA,0,441331,6,36778,42,0,0,1,7,NA,19,4,6,5,0,0,0,1,16.7,0,0
43095707,12500,12500,12500, 36 months,13.33%,423.17,OWNER,4 years,MORTGAGE,120000,Verified,15-Mar,Current,small_business,064xx,CT,12.5,2,Apr-98,675,679,1,19,NA,8,0,26135,73%,21,16-Feb,423.17,16-Mar,16-Feb,NA,0,69818,2,8727,73,0,0,0,6,47,6,5,13,5,0,0,0,1,50,0,0
43225410,14300,14300,14300, 36 months,18.84%,523.03,BOOKKEEPER,2 years,MORTGAGE,45000,Verified,15-Mar,Late (31-120 days),small_business,770xx,TX,30.52,1,2-Apr,675,679,0,14,NA,25,0,30450,60.30%,46,15-Oct,523.03,16-Mar,16-Feb,NA,0,109334,5,4373,84.8,0,0,2,43,14,9,5,13,16,0,0,0,3,57.1,0,0
43276072,14450,14450,14450, 60 months,24.99%,424.05,Business Development,2 years,RENT,80000,Source Verified,15-Mar,Current,small_business,800xx,CO,16.13,0,3-Aug,670,674,1,NA,NA,5,0,2383,79.40%,12,16-Feb,424.05,16-Mar,16-Feb,NA,0,62751,3,12550,79.4,0,0,0,13,NA,1,2,2,8,0,0,0,1,50,0,0
41299560,24950,24950,24900, 36 months,17.57%,896.63,Senior Programmer,10+ years,MORTGAGE,116000,Verified,15-Mar,Current,small_business,840xx,UT,11.28,0,Aug-87,660,664,2,57,54,10,2,11767,87.20%,39,16-Feb,896.63,16-Mar,16-Feb,57,0,138960,3,15440,94.8,0,0,4,18,NA,3,3,11,12,0,0,0,1,100,2,0
43195319,8000,8000,8000, 36 months,14.65%,275.96,PRESIDENT,3 years,RENT,100000,Source Verified,15-Mar,Current,small_business,113xx,NY,10.66,0,Nov-96,670,674,2,32,20,14,3,17651,67.60%,21,16-Feb,275.96,16-Mar,16-Feb,32,0,33013,2,2358,76.6,0,0,0,16,NA,2,7,11,6,0,0,0,0,55.6,1,2
41197528,20000,20000,20000, 36 months,10.99%,654.68,President,2 years,MORTGAGE,100000,Source Verified,15-Mar,Current,small_business,452xx,OH,21.22,3,Nov-88,700,704,0,8,NA,13,0,34793,46.90%,19,16-Feb,654.68,16-Mar,16-Feb,NA,0,179730,4,13825,72,0,0,2,27,NA,11,4,6,3,0,0,0,0,40,0,0
43255230,15000,15000,15000, 36 months,9.99%,483.94,owner,10+ years,MORTGAGE,198000,Not Verified,15-Mar,Fully Paid,small_business,297xx,SC,12.38,2,1-May,715,719,0,8,14,19,2,7661,26.20%,32,16-Jan,41.79,,16-Jan,NA,0,203524,6,10712,14.7,0,0,3,24,NA,9,2,9,16,0,0,0,2,11.1,0,2
43285848,20000,20000,20000, 36 months,17.86%,721.65,Software Developer,< 1 year,MORTGAGE,96000,Verified,15-Mar,Fully Paid,small_business,182xx,PA,4.16,0,Nov-97,660,664,3,76,72,5,1,9944,42.30%,14,16-Jan,16316.72,,16-Feb,76,0,189101,4,37820,54.5,0,0,1,25,76,1,2,5,5,0,0,0,4,0,1,0
43286236,24000,24000,24000, 36 months,13.33%,812.48,Owner,9 years,RENT,280000,Not Verified,15-Mar,Current,small_business,602xx,IL,6.89,2,Dec-98,660,664,0,5,74,9,1,14821,63.30%,20,16-Feb,812.48,16-Mar,16-Feb,NA,0,39339,3,4371,60,0,0,0,15,5,15,5,12,5,0,0,0,0,50,0,1
43285199,15000,15000,15000, 36 months,13.33%,507.8,Mammography Technician,4 years,MORTGAGE,60000,Verified,15-Mar,Current,small_business,331xx,FL,36.48,0,Sep-98,675,679,0,68,83,11,1,3092,46.10%,24,16-Feb,507.8,16-Mar,16-Feb,NA,0,80516,6,7320,72.3,0,0,1,36,NA,15,1,5,13,0,0,0,2,50,1,0
43064935,19100,19100,19100, 60 months,18.25%,487.62,owner,7 years,MORTGAGE,75000,Not Verified,15-Mar,Fully Paid,small_business,923xx,CA,18.64,1,Jul-94,675,679,0,15,71,8,1,1206,7.40%,20,16-Feb,7195.79,,16-Feb,71,0,31083,2,3885,10.1,0,0,2,19,15,12,2,9,7,0,0,0,0,0,1,0
42994684,5825,5825,5825, 36 months,18.25%,211.32,Real Estate Sales Agent ,1 year,MORTGAGE,40000,Not Verified,15-Mar,Current,small_business,452xx,OH,4.26,0,3-Jun,675,679,0,NA,52,6,5,3208,36.90%,9,16-Feb,211.32,16-Mar,16-Feb,NA,0,3208,2,535,32,0,0,0,7,NA,7,3,7,1,0,0,0,1,0,0,5
42984509,15925,15925,15925, 36 months,12.69%,534.21,owner,3 years,MORTGAGE,50000,Verified,15-Apr,Current,small_business,160xx,PA,19.13,2,Oct-97,675,679,1,15,NA,12,0,38143,75.40%,27,16-Feb,534.21,16-Mar,16-Feb,15,0,262310,2,23846,80.7,1,0,3,5,NA,4,5,11,6,0,0,2,2,42.9,0,0
43054833,28000,28000,28000, 36 months,25.80%,1125.16,Trackman,10+ years,MORTGAGE,125000,Verified,15-Mar,Current,small_business,604xx,IL,7.65,0,Mar-96,685,689,1,27,NA,10,0,21346,57.10%,22,16-Feb,1125.16,16-Mar,16-Feb,30,0,110914,6,12324,63.6,0,0,2,5,30,4,3,9,1,0,0,0,3,20,0,0
42915449,12000,12000,12000, 60 months,15.61%,289.34,Manager,< 1 year,MORTGAGE,70000,Verified,15-Mar,Current,small_business,280xx,NC,0.21,0,Feb-89,670,674,0,NA,72,6,1,12,0.20%,25,16-Feb,289.34,16-Mar,16-Feb,NA,0,176838,0,35368,0.2,0,0,9,45,NA,2,2,7,4,0,0,0,0,0,1,0
43044646,20000,20000,20000, 36 months,9.99%,645.25,case manager,2 years,OWN,135000,Verified,15-Mar,Current,small_business,211xx,MD,11.68,0,3-Mar,745,749,1,56,NA,17,0,1057,11.90%,29,16-Feb,645.25,16-Mar,16-Feb,NA,0,371595,4,21859,10.3,0,0,1,1,NA,1,1,7,16,0,0,0,3,0,0,0
42854617,7000,7000,7000, 36 months,12.29%,233.48,Owner,5 years,MORTGAGE,28000,Source Verified,15-Mar,Current,small_business,726xx,AR,14.92,0,1-Nov,770,774,1,NA,NA,5,0,3278,24.30%,9,16-Feb,233.48,16-Mar,16-Feb,NA,0,72507,2,14501,24.3,0,0,2,5,NA,4,2,4,3,0,0,0,2,33.3,0,0
42824491,5000,5000,5000, 36 months,12.69%,167.73,Real Estate Loan Administrator,10+ years,MORTGAGE,86000,Verified,15-Mar,Fully Paid,small_business,956xx,CA,11.67,0,May-93,670,674,1,24,NA,13,0,10512,61.10%,47,16-Feb,3841.83,,16-Feb,24,0,293961,11,22612,77.6,0,0,9,4,24,4,1,15,7,0,0,0,7,50,0,0
42914951,19600,19600,19600, 60 months,20.49%,524.64,Technician,9 years,RENT,58000,Verified,15-Mar,Charged Off,small_business,088xx,NJ,15.25,0,4-Jun,660,664,0,44,NA,5,0,11766,84.60%,10,15-May,524.64,,15-Dec,NA,0,22966,1,4593,84.6,0,0,0,60,44,NA,3,6,4,0,0,0,1,66.7,0,0
41216667,16000,16000,16000, 36 months,18.84%,585.21,Regional HE Manager,7 years,MORTGAGE,95000,Verified,15-Mar,Fully Paid,small_business,853xx,AZ,19.13,0,Aug-90,670,674,1,30,36,16,1,12240,60%,29,15-Sep,198.85,,15-Sep,99,0,443564,9,27722,71,0,0,3,160,NA,0,3,5,14,NA,0,0,4,33.3,0,0
42894377,7900,7900,7900, 36 months,18.25%,286.6,Manager,6 years,RENT,42000,Verified,15-Mar,Late (31-120 days),small_business,284xx,NC,13.17,0,Nov-95,675,679,1,NA,53,7,2,4073,22.10%,7,15-Oct,286.6,16-Mar,16-Feb,NA,0,16259,4,2323,21.7,0,0,0,6,NA,6,2,4,1,0,0,0,2,25,0,0
42954462,15000,15000,15000, 60 months,23.99%,431.44,Property Manager,< 1 year,MORTGAGE,35000,Source Verified,15-Mar,Fully Paid,small_business,930xx,CA,11.83,0,Nov-84,660,664,0,45,27,10,1,4270,30.70%,33,15-Oct,14574.85,,15-Oct,45,0,9909,9,1239,55,0,0,2,4,45,10,3,16,2,0,0,0,7,33.3,1,0
42284496,10000,10000,10000, 36 months,13.33%,338.54,Staff Accountant,7 years,RENT,60000,Verified,15-Mar,Current,small_business,210xx,MD,21.64,0,Jun-97,665,669,1,27,NA,14,0,34779,78.20%,31,16-Feb,338.54,16-Mar,16-Feb,NA,0,62693,4,5224,81.2,0,0,0,14,NA,2,6,10,13,0,0,0,1,71.4,0,0
42675131,18900,18900,18900, 60 months,13.99%,439.68,Senior Corporal,10+ years,MORTGAGE,60000,Verified,15-Mar,Current,small_business,760xx,TX,11.32,0,Aug-94,795,799,0,NA,NA,9,0,9462,18.60%,19,16-Feb,439.68,16-Mar,16-Feb,NA,0,233682,2,25965,14.8,0,0,2,26,NA,17,1,3,6,0,0,0,1,0,0,0
42504306,4400,4400,4400, 36 months,22.99%,170.3,Dog Groomer/Receptionist,3 years,RENT,22000,Source Verified,15-Mar,Current,small_business,325xx,FL,17.95,0,11-Aug,680,684,0,NA,NA,4,0,1139,63.30%,5,16-Feb,170.3,16-Mar,16-Feb,NA,0,10067,3,2517,87.6,0,0,0,20,NA,9,2,2,2,0,0,0,1,100,0,0
42674353,10650,10650,10650, 36 months,24.50%,420.64,General Manager/Health Supervisor,1 year,RENT,75000,Verified,15-Mar,Fully Paid,small_business,911xx,CA,9.84,0,4-Nov,690,694,3,NA,95,11,1,5235,36.40%,15,15-Nov,9366.42,,15-Nov,NA,0,11407,7,1037,39.6,0,0,0,2,NA,1,6,10,2,0,0,0,4,25,1,0
42674028,9300,9300,9300, 36 months,21.67%,353.59,Sole Proprietor,1 year,MORTGAGE,80000,Not Verified,15-Mar,Current,small_business,184xx,PA,0.9,0,7-Feb,675,679,1,NA,NA,5,0,2112,81.20%,11,16-Feb,353.59,16-Mar,16-Feb,NA,0,81348,1,16270,87.9,0,0,2,5,NA,5,1,1,3,0,0,0,1,100,0,0
41000508,10000,10000,10000, 36 months,13.99%,341.73,supervisor,10+ years,MORTGAGE,70000,Verified,15-Mar,Fully Paid,small_business,957xx,CA,10.17,0,Jul-93,670,674,2,67,61,12,1,6123,47.80%,36,15-May,9963.02,,15-Dec,67,0,20498,7,2050,22.8,0,0,7,3,NA,0,2,14,2,0,0,0,2,0,1,0
42592256,10000,10000,10000, 36 months,13.33%,338.54,Autobody repair,8 years,MORTGAGE,110000,Verified,15-Mar,Current,small_business,117xx,NY,12.95,0,1-Jun,690,694,0,27,NA,15,0,24111,78.30%,29,16-Feb,338.54,16-Mar,16-Feb,NA,0,348589,5,23239,90.5,0,0,4,12,27,12,4,8,6,0,0,0,1,75,0,0
40736879,3500,3500,3500, 36 months,17.57%,125.78,Realtor,10+ years,OWN,85000,Source Verified,15-Mar,Current,small_business,601xx,IL,4.08,0,2-Apr,665,669,2,75,39,8,1,5220,48%,42,16-Feb,125.78,16-Mar,16-Jan,104,0,5220,6,652,74,0,0,17,19,NA,3,4,13,6,NA,0,0,1,50,1,0
42297032,19925,19925,19925, 60 months,13.99%,463.52,Co-Owner,8 years,MORTGAGE,300000,Not Verified,15-Mar,Current,small_business,939xx,CA,2.1,2,Aug-95,725,729,0,2,NA,12,0,123274,26.10%,32,16-Feb,463.52,16-Mar,16-Feb,NA,0,542652,0,54265,27.1,0,0,6,51,46,18,2,14,3,0,0,0,0,0,0,0
42733320,10000,10000,10000, 36 months,13.33%,338.54,owner,10+ years,RENT,52000,Not Verified,15-Mar,Current,small_business,025xx,MA,2.08,1,May-00,705,709,0,16,NA,11,0,1470,7.30%,27,16-Feb,338.54,16-Mar,15-Mar,16,0,1470,4,147,9.1,0,0,4,13,41,8,2,8,1,0,0,1,0,0,0,0
42304819,11300,11300,11300, 36 months,16.99%,402.82,owner,3 years,MORTGAGE,59000,Source Verified,15-Apr,Current,small_business,365xx,AL,10.27,0,Sep-99,675,679,2,NA,67,11,1,5474,22%,27,16-Feb,402.82,16-Mar,16-Feb,64,0,10029,7,911,53,0,0,0,1,NA,5,4,13,4,NA,0,0,4,25,1,0
42435442,10375,10375,10375, 36 months,18.84%,379.47,General Manager,10+ years,MORTGAGE,66491,Verified,15-Mar,Current,small_business,476xx,IN,38.48,0,Aug-00,690,694,0,59,NA,10,0,17874,70.40%,28,16-Feb,379.47,16-Mar,16-Feb,74,0,181658,5,18166,63.1,0,0,4,7,73,7,3,7,8,0,0,0,3,33.3,0,0
41620154,25000,25000,25000, 60 months,25.83%,746,CEO,10+ years,RENT,68000,Verified,15-Mar,Current,small_business,775xx,TX,6.95,0,10-Jul,685,689,0,NA,NA,9,0,4961,75.20%,9,16-Feb,746,16-Mar,16-Feb,NA,0,51556,1,5728,0,0,0,0,16,NA,7,0,1,7,0,0,0,0,0,0,0
41960592,35000,35000,35000, 36 months,17.86%,1262.88,CEO,3 years,RENT,90000,Source Verified,15-Mar,Charged Off,small_business,331xx,FL,24.24,0,Sep-94,690,694,0,NA,66,11,1,41852,30.70%,12,15-Oct,1262.88,,15-Dec,NA,0,77029,7,7703,30.7,0,0,0,4,NA,14,7,9,2,0,0,0,1,25,0,0
42581130,30000,30000,30000, 36 months,16.55%,1062.88,Attorney,10+ years,OWN,251000,Source Verified,15-Apr,Current,small_business,191xx,PA,7.95,0,Jan-76,680,684,4,26,37,15,3,7673,18.70%,54,16-Feb,1062.88,16-Apr,16-Feb,26,0,26224,5,1748,7.5,0,0,0,118,26,0,1,31,1,0,0,0,3,0,0,1
42632134,12000,12000,12000, 36 months,10.99%,392.81,Director,2 years,RENT,60000,Source Verified,15-Mar,Current,small_business,900xx,CA,14.58,0,7-Sep,680,684,0,61,NA,5,0,6689,70.40%,18,16-Feb,392.81,16-Mar,16-Feb,61,0,19327,4,3865,91.8,0,0,0,90,NA,8,1,5,4,0,0,0,2,100,0,0
42663132,24000,24000,24000, 60 months,18.25%,612.72,Owner,9 years,RENT,70000,Not Verified,15-Mar,Current,small_business,871xx,NM,35.48,1,Oct-88,660,664,0,11,NA,15,0,3819,29.80%,27,16-Feb,612.72,16-Mar,16-Feb,47,0,81831,6,6819,34.1,0,0,1,14,11,8,1,7,6,0,0,0,3,0,0,0
42355133,35000,35000,35000, 36 months,21.67%,1330.7,Sr. HR Manager,2 years,MORTGAGE,108150,Verified,15-Mar,Charged Off,small_business,296xx,SC,26.6,0,Dec-93,670,674,4,45,37,23,4,4376,12.10%,85,15-Aug,1330.7,,16-Feb,45,0,413416,15,19686,19.1,0,0,4,4,47,3,5,30,29,0,0,0,9,0,0,4
42395187,12000,12000,12000, 36 months,13.33%,406.24,Attorney,10+ years,RENT,137000,Verified,15-Mar,Current,small_business,066xx,CT,18.62,1,Nov-88,680,684,3,10,90,22,1,6232,18.40%,34,16-Feb,406.24,16-Mar,16-Feb,30,0,76890,6,3845,10,0,0,0,36,66,0,5,9,13,0,0,0,5,0,1,0
42485739,16000,16000,16000, 36 months,13.33%,541.65,Sr. Project Manager,8 years,MORTGAGE,195000,Verified,15-Mar,Current,small_business,201xx,VA,16.56,0,May-99,715,719,1,51,NA,16,0,26961,52.10%,39,16-Feb,541.65,16-Mar,16-Feb,NA,0,739619,5,49308,50.5,0,0,5,9,62,1,6,10,11,0,0,0,1,42.9,0,0
42454911,8175,8175,8175, 36 months,15.61%,285.84,Agent,10+ years,MORTGAGE,135000,Verified,15-Mar,Current,small_business,972xx,OR,13.16,0,Mar-00,670,674,0,NA,22,8,2,15071,68.50%,21,16-Feb,285.84,16-Mar,16-Feb,NA,0,81552,3,11650,57,0,0,0,36,NA,14,1,6,12,0,0,0,1,0,0,2
42465369,8000,8000,8000, 36 months,13.33%,270.83,owner,< 1 year,RENT,40000,Source Verified,15-Mar,Current,small_business,787xx,TX,25.75,0,Aug-84,670,674,0,NA,NA,8,0,15038,69.30%,19,16-Feb,270.83,16-Mar,16-Feb,NA,0,34925,5,4366,86.3,0,0,1,14,NA,8,3,4,9,0,0,0,1,66.7,0,0
42384881,16000,16000,16000, 36 months,15.61%,559.44,Registered Nurse,3 years,MORTGAGE,96000,Verified,15-Mar,Current,small_business,606xx,IL,17.45,0,4-May,690,694,2,48,NA,21,0,16984,64.80%,51,16-Feb,559.44,16-Mar,16-Feb,NA,0,381939,5,20102,72.4,0,0,2,7,NA,1,5,10,17,0,0,0,3,33.3,0,0
42445419,25000,25000,25000, 60 months,14.65%,590.17,agent,10+ years,RENT,260000,Source Verified,15-Apr,Current,small_business,786xx,TX,7.05,2,Oct-85,670,674,0,22,56,11,1,27195,66.70%,28,16-Feb,590.17,16-Mar,16-Feb,26,0,61195,0,6799,78.8,0,0,2,38,23,12,3,3,9,0,0,0,0,66.7,0,1
42315538,28000,28000,28000, 60 months,25.89%,836.52,Clinical Evaluation Manager/Assist Head ,6 years,MORTGAGE,150000,Verified,15-Mar,Current,small_business,115xx,NY,10.1,2,Mar-96,675,679,0,7,NA,7,0,11193,56.50%,17,16-Feb,836.52,16-Mar,16-Feb,NA,0,409811,5,58544,NA,0,0,3,NA,NA,5,0,3,5,0,0,0,1,NA,0,0
42297281,10000,10000,10000, 60 months,22.99%,281.85,Senior Cust Care Coordinator ,10+ years,MORTGAGE,65000,Verified,15-Mar,In Grace Period,small_business,610xx,IL,25.39,0,1-Sep,710,714,0,26,NA,9,0,60616,69.30%,23,16-Jan,281.85,16-Mar,16-Feb,NA,0,201657,4,22406,97.3,0,0,2,16,NA,9,2,4,7,0,0,0,3,100,0,0
42285322,21000,21000,21000, 36 months,11.53%,692.8,owner,4 years,MORTGAGE,80000,Source Verified,15-Mar,Current,small_business,736xx,OK,0.41,0,2-Nov,785,789,1,NA,NA,5,0,56,0.30%,9,16-Feb,692.8,16-Mar,16-Feb,NA,0,56,1,14,0.3,0,0,0,19,NA,1,2,5,0,0,0,0,0,0,0,0
42324285,35000,35000,34950, 60 months,19.52%,917.97,general manager,2 years,MORTGAGE,200000,Verified,15-Mar,Current,small_business,922xx,CA,3.45,0,1-Aug,675,679,2,NA,68,7,1,4909,35.30%,32,16-Feb,917.97,16-Mar,16-Feb,NA,0,675539,4,96506,8,0,0,6,47,NA,1,1,7,15,0,0,0,2,0,1,0
42315431,35000,35000,35000, 36 months,13.99%,1196.05,COO & Sr. Executive Consultant,2 years,MORTGAGE,237500,Verified,15-Apr,Late (16-30 days),small_business,300xx,GA,12.89,0,Apr-88,715,719,0,NA,NA,10,0,24490,69.20%,31,16-Jan,1196.05,16-Mar,16-Feb,NA,0,758128,6,75813,69.2,0,0,6,10,NA,15,5,6,15,0,0,0,3,40,0,0
42415372,4775,4775,4775, 36 months,15.61%,166.96,sergeant,10+ years,MORTGAGE,62000,Verified,15-Mar,Current,small_business,339xx,FL,26.91,0,Nov-98,660,664,1,33,NA,10,0,5698,51.80%,25,16-Feb,166.96,16-Mar,16-Feb,33,0,295636,6,29564,51.8,0,0,3,4,59,4,3,9,8,0,0,0,2,60,0,0
42384785,20000,20000,20000, 60 months,10.99%,434.75,Site Project Manager,10+ years,OWN,87000,Verified,15-Mar,Fully Paid,small_business,391xx,MS,12.23,0,Jul-86,815,819,0,NA,NA,6,0,68221,23.20%,16,15-Sep,18924.07,,15-Sep,NA,0,86996,0,17399,25.1,0,0,1,144,NA,NA,1,9,3,0,0,0,0,0,0,0
42505417,15000,15000,15000, 36 months,13.99%,512.6,,n/a,RENT,50000,Verified,15-Mar,Current,small_business,921xx,CA,19.56,0,Sep-98,670,674,0,26,NA,6,0,1095,47.60%,25,16-Feb,512.6,16-Mar,16-Feb,NA,0,22514,3,4503,60.8,0,0,0,144,26,19,2,9,14,0,0,0,1,50,0,0
41266940,14950,14950,14950, 36 months,21.67%,568.4,partner,10+ years,OWN,30000,Verified,15-Mar,Current,small_business,793xx,TX,10.44,0,Mar-82,670,674,2,41,NA,6,0,3021,28.20%,19,16-Feb,568.4,16-Mar,16-Feb,41,0,19768,0,3295,86.3,0,0,0,33,41,3,2,12,5,0,0,0,0,33.3,0,0
42435199,10000,10000,10000, 36 months,13.99%,341.73,owner,4 years,OWN,60000,Verified,15-Apr,Current,small_business,305xx,GA,30.74,0,May-99,675,679,0,31,8,6,6,2894,74.20%,10,16-Feb,341.73,16-Mar,16-Feb,NA,0,64945,2,10824,74.2,0,0,0,41,39,7,3,4,5,0,0,0,1,33.3,0,6
41388422,15000,15000,15000, 36 months,14.65%,517.42,Owner,< 1 year,RENT,79000,Not Verified,15-Mar,Current,small_business,553xx,MN,6.59,0,May-96,670,674,1,36,NA,10,0,14471,56.30%,33,16-Feb,517.42,16-Mar,16-Feb,36,0,14471,7,1608,69.4,0,0,0,3,NA,6,4,12,13,0,0,0,3,40,0,0
42444687,30000,30000,30000, 60 months,13.99%,697.9,Owner,3 years,MORTGAGE,160000,Source Verified,15-Mar,Current,small_business,754xx,TX,16.03,0,Mar-93,730,734,0,NA,NA,21,0,38369,31.30%,40,16-Feb,697.9,16-Mar,16-Feb,NA,0,252427,6,12621,29.5,0,0,4,7,NA,7,5,14,12,0,0,0,3,11.1,0,0
42304692,8000,8000,8000, 36 months,14.65%,275.96,Senior Loan Officer,2 years,RENT,120000,Source Verified,15-Mar,Current,small_business,606xx,IL,0.45,0,Aug-95,660,664,1,NA,47,4,1,1292,7.90%,18,16-Feb,275.96,16-Mar,16-Feb,NA,0,1348,3,337,7.9,0,0,4,3,NA,3,2,10,3,0,0,0,2,0,1,0
42314611,25000,25000,25000, 36 months,12.29%,833.83,owner,10+ years,MORTGAGE,350000,Verified,15-Mar,Current,small_business,782xx,TX,15.28,0,Aug-78,700,704,2,62,NA,16,0,7372,35.80%,41,16-Feb,833.83,16-Mar,16-Feb,62,0,925305,6,61687,36.3,0,0,10,3,72,3,3,10,18,0,0,0,3,0,0,0
41510208,25450,25450,25450, 60 months,25.83%,759.43,Owner,< 1 year,MORTGAGE,75000,Source Verified,15-Mar,Current,small_business,983xx,WA,18.46,1,2-Sep,665,669,2,16,NA,20,0,31196,47.10%,30,16-Feb,759.43,16-Mar,16-Feb,NA,0,39432,8,2320,56.1,0,0,0,21,NA,4,6,15,6,0,0,0,3,37.5,0,0
42284530,10000,10000,10000, 36 months,17.57%,359.38,President,10+ years,MORTGAGE,48000,Source Verified,15-Mar,Fully Paid,small_business,060xx,CT,13.68,0,Jan-84,660,664,2,NA,31,10,1,570,6.90%,19,15-Sep,9072.01,,15-Sep,NA,0,16962,9,1696,6.9,0,0,1,3,NA,3,7,12,5,0,0,0,6,0,1,0
